File Name,Job Description,label
335610096_942011030157095_6841492487683736540_n.webp,"E -
3 SUMNwzxx.. VFASABRI

ASEAN
""030.""
ARE YOU Periode Pendaftaran:
15-19 M
READY TO MAKE

dan Kantor Cabang

AN | M PACT? Ikuti Program Rekrutmen

PT ASABRI (Persero)

LET’S THRIVE IN THE BEST
WORKPLACE RESILIENCE ENVIRONMENT!

",Non-bias
335991894_766186541764339_3604504478964253512_n (1).webp,"B > Aplikasi Terbaik
Google Play

Be

Kenalan Dengan FMCG Besar di Indonesia

UNILEVER

Unilever merupakan perusahaan FMCG terbesar di

By *
a UOnewe Indonesia. Fakta uniknya di rumah sobat pasti bisa

menemukan setidaknya satu produk Unilever!

Tahapan Seleksi : Benefit Bekerja di Unilever:
@ Seleksi Administrasi * Salary yang kompetitif

Tips: gunakan CV ATS dan ¢ Kesempatan karir yang baik
__ keyword yang dibutuhkan * Asuransi Kesehatan
@ Online test * Car Ownership Program

Tips: pahami lebih dalam * House Ownership Program

mengenai posisi yang dilamar

9 Fp

Tips: Kita harus bisa menonjol ¢ Paket Bundle (Produk Unilever)
di diskusi tanpa terkesan
iecgels  Fasilitas Gym - Gym Graha Unilever
@ Interview « Entertaint Room
Tips: Pastikan sobat gali lebih ¢ Kafe - Magnum Cafe
°

tiap 6 bulan sekali

dalam mengenai value Bar Jus - Buavita Juice Bar
perusahaan dan diri sendiri U Shop (Kebutuhan Produk
sehari-hari

Program Unggulan Unilever « Salon - Tresemme salon
Untuk Fresh Graduate :

¢ Unilever Future Leaders
Programme (UFLP)

¢ Unilever Leadership Internship
Programme (ULIP)

& sumber : website resmi unilever, tipkerja, prosple, youtube
",bias
336138171_593937792608600_3314354397410115198_n.webp,"ay

g@ Memiliki jiwa pemimping yang baik

g Memiliki penampilan yang menarik

g@ Pendidikan terakhir minimal D3/S17 |
|
@ Mampu berbahasa asing dengan baik menjadi nilai plus

g Memiliki kemampuan mengoprasikan kompute:
igh >

Jujur dan bertanggungjawab

g Memiliki kemampuan mengambil keputusan yang tepat

Kirim lamaran kamu ke :

data.bamboodimsum@gmail.com

dengan subject

""LAMARAN MANAGER MARET 2023""

",bias
335982393_578823160975348_2493152453978446851_n.jpg,"® www.dakotacarge.co.td

PERSYARATAN

+ Usia 25-30 Tahun
ndidikan Terakhir D3-S1 Jurusan Akuntansi / Keuangan
- Mampu mengoperasikan komputer dan Microsoft Office
= Berpengalaman minimal 2 tahun dibidang akunting

yporan

= Memaham| jurnal akuntans! dan keuangan s ba-rugi

+ Bertanggung jawab, jujur, loyalitas dan komunikasi yang baik
fan surat lamaran, fotocopy
\Khir), dan pas foto 4x6

= Berkas lamaran wajib menyer
berkas (KTP, KK, SKCK, Parklaring, Ijazah Te

JOB DESC

1. Bertanggung jawab ata:
2. Transaksi masuk dan keluar untuk operasional perusahaan
3. Pembukuan dan pembuatan laporan keuangan bulanan

4, Monitoring plutang, pendapatan dan sisa saldo

5. Memproses permohonan permintaan keuangan

LAMARAN DISERAHKAN KE :

Kantor Cabang Jakarta Barat:
Green Sedayu Bizpark, JI, Daan Mogot XVI DMBLV No. 75 Kec. Kalideres >

atau KIRIM E-MAIL KE : bf *
lokerdakotacargo@gmail.com &

Subjek : KEU_JAKBAR

g DAKOTA

",bias
333599982_6529689893712462_2337435342940689933_n.webp,"L iG| alent Growth

LAGI CARI EADS
INTERNSHIP (as

i TALENT GROWTH PUNYA JAWABANNYA! :)

ra
veins ED
Graphic Designer Business Development
—

Host Live Streaming Database

Marketing Communication

APPLY VIA WEBSITE! {
www.talentgrowthid

@ Kerja remote (WFH) ‘
Kerja hybrid (kombinasi WFH dan WFO)
@ Kerja on site (WFO)
Tersedia beberapa lowongan di perusahaan berbeda \

",Non-bias
333691706_902624777852523_6420257426522474582_n.jpg,"eRoup
i boxes

Tia
d

JOIN OUR TEAM

We Are Hiring

MARKETING KOMUNIKASI

ve
hy

Kualifikasi

$1 Public Relations, $1 limu Komunikasi
Pria/Wanita maks. 28 tahun
Berpengalaman minimal 3 tahun
Menguasai social media
Menguasai konsep/strategi marketing

Komunikatif
Memiliki ide kreatif dan good taste

Send and Portofolio ‘More Information
rahagrouprecruitment@gmail.com 0812-2561-6230

",bias
335440220_1406806529859572_1872168901086798602_n.jpg,"LOWONGAN
PEKERJAAN

art Time Cooking Helper
* Laki-laki
+ Pendidikan minimal SMA/SMK
* Usia 18-25 thn
* Berpenampilan menarik dan tidak
bertato
+ Memiliki kendaraan bermotor
Silahkan kirim CV kalian ke email : ®

hoytom.id@gmail.com Sy
()] @hoytom_id hoy tors
",bias
330511511_2430555613748907_890570672489528098_n.jpg,"ANT

FULL TIME BARISTA

female
espresso basic understanding

(calibration and basic knowledge of milk serving)
have work experience
cheerful & talkable
kabupaten bandung (kopo)

drop your cv at
monchericoffee@gmail.com
",Non-bias
335959742_142723301784099_2481178778762160777_n.jpg,"eh atma ©, DKI Jakarta

Kualifikasi:

+ Usia maksimal 25 tahun.

» Terbuka untuk lulusan baru.

* Tinggi minimal 160cm untuk Pria dan 155cm untuk Wanita.
« Dapat bekerja di bawah tekanan.

« Cekatan, rapi, dan bertanggung jawab.

« Memiliki motivasi yang tinggi untuk bekerja.

Cek linknya di caption!

Lamar sekarang di aplikasi Atma! @ Terdaftar & diawasi oleh Kominfo
",bias
335572199_731665368332331_1325987367372065964_n.webp,"SUMNyxx.. @\DsSurvey Gi

Testing ce

SUCOFINDO

LOWONGAN PEGAWAI BUMN
PT SUCOFINDO

BARU DIBUKA TANGGAL 14 MARET 2023

PERSYARATAN UMUM

BELUM MENIKAH, IPK MIN. 3.00, USIA MAKS. 30 TAHUN
WNI, TIDAK PERNAH DIBERHENTIKAN DENGAN TIDAK HORMAT
BERSEDIA DITEMPATKAN DI SELURUH WILAYAH PERUSAHAAN
HANYA KANDIDAT YANG MEMENUHI SYARAT YANG AKAN DIPANGGIL
TIDAK MEMPUNYAI HUBUNGAN KELUARGA DENGAN PEGAWAI PERUSAHAAN
PERSYARATAN LENGKAP, LOKASI & CARA MELAMAR BUKA LINK DI BAWAH
LOWONGAN KERJA INI TIDAK MEMUNGUT BIAYA APAPUN

a)

SELENGKAPNYA: WWW.JOBSID.CO/15174 | FOLLOW TELEGRAM: HTTPS://T.ME/JOBSIDCO

",Non-bias
336063977_964747881185704_1546924059891814853_n.webp,"LOWONGAN KERJA

DIBUTUHKAN SEGERA!

POSISI:

Kasir

& Tembalang, Kota Semarang
Kualifikasi & Persyaratan:

@ Wanita maksimal umur 28 tahun

@ Pendidikan minimal SMA sederajat

@ Bersedia training fullday 3 hari.

@ Loyalitas terhadap pekerjan, bisa bekerjasama dalam tim dan individu.

@ Jujur pekerja keras, rapih, berkomunikasi aktif & sopan, siap Shift kerja
jika lembur ada uang lembur

",bias
335570686_967084037998864_1122661977471624097_n.jpg,"haute od £ @lokerperawat.update
",Non-bias
335617141_742923833948897_8450634245279654033_n.webp,"LAUNCHING LOGO

Desain CurricuLtum Vitae

Ma rketev.id

JASA CURRICULUM VITAE

Pasir Kreatif - Desain = J
",Non-bias
333416211_599631362072793_943204403749190323_n.jpg,"(PRISMAS S| bre

Recruiting Good People

WE ARE HIRING

Kualifikasi :
Pria/Wanita, Usia maks. 28 Thn
Pendidikan Min. Diploma/S1 semua jurusan,
Pekerja keras & energetik
Memiliki minat yang tinggi bekerja di bidang fashion
Memilliki kemampuan komunikasi yang baik
Bersedia bekerja dalam shift
Bersedia bekerja saat weekend dan hari libur nasional
Selalu berorientasi pada kepuasan pelanggan
Dinamis dan mampu bekerja dalam tim
Minimal Sudah Vaksin Covid-19 2
Penempatan di Banjarmasin

Karir & Benefit
+ Jenjang Karir Menjanjikan
+ BPJS Kesehatan & Ketenagakerjaan

+ 100% Perfomance based dapat menjadi

Permanent Staff
= Gaji UMR

[xremenerse ICI GG:

More info: +62 813-7758-4625 (Chat Only)
PT, Prismas jamintara

",bias
334843448_592514282499952_2433643703948237621_n.jpg,"@lokersemarang BYRO

Lie 4 14-18 hone
WE'RE HIRING!

WAITER & CASUAL 2

ALK IN INTERVIEW :

17 MARET 023

PUKUL 13.00 - 17.00

DI BYRON SEMARANG : JL MURIA NO. 01
LEMPONGSARI GAJAHMUNGKUR SEMARANG

\y’

Requirements:
ee mit eee Atti
e« Mem ikiD Daya juang yan
¢ Berusia di bawah 27 tahun ‘
* Min. Pendidikan SMA/SMK atau setara
¢ Memiliki Pengalaman Min. 1 tahun di posisi jabatan yang sama

weekend, & Public Holiday)
¢ Dapat berkomunikasi & bekerjasama dengan baik
; ¢ Bertanggungjawab & Disiplin

= ; 4 2
t yBu're interested, submit an dpplication to:
® +62 812291654 680-(wa only, no calls)

¢ Dapat bekerja dengan jam kerja yang flexible (termasuk saat malam,

747
",bias
334612723_179820081467587_5141547815027482047_n (1).jpg,"LOWONGAN

KERJA

Kualifikasi

@ Jujur, Disiplin, Pekerja Keras, dan

Bertanggung Jawab Croretessguinnieas dora

@ Diutamakan memiliki Pengalaman

Benefit Dealer Honda Nusantara Sakti
@ Komisi dan Insentif Bulanan Cabang

@ Penghasilan > 5 Juta per bulan 9165 Honda Barri

@ Jenjang Karir Depan Misi Pasaraya Barru

@ Training JI. Sultan Hasanuddin Blok GA

Link Pendaftaran:
Contact Person

@ 085340010655 —

",bias
335485514_666879271861922_1350894260297111722_n (1).webp,"MIXUE UPI
@mixue.upi

ADINEGORO

PADANG

MIXUE ADINEGORO
@mixue.adinegoro

MIXUE PAUH
@mixue.pauh

ANDURING

PADANG

MIXUE ANDURING
@mixue.anduring

",Non-bias
333599981_732175991944846_5206062647512438690_n (83).webp,"Deenican adalah awal dari
kemalasan yang berujung
kegagalan.
",Non-bias
335283618_3440653389526314_5654132346090619177_n (1).jpg,"aN

KINGS LON

oP! INDONES;,

Is Hiring

Barista
-max 23 years

Cook
-max 23 years
-culinary school background

Send your CV to
xinglong.id@gmail.com
",Non-bias
335878879_741224884394244_3436413459470955474_n (1).jpg,"Terdaftar dan Diawasi
oleh Kominf:

Pritauus
LOWONGAN KERJA

DIBUTUHKAN SEGERA!

POSISI:

Barista (Part Time)

®% Kabupaten Malang, Jawa Timur

Kualifikasi & Persyaratan:

@ Pria/Wanita

@ Pendidikan minimal SMA/Sederajat

@ Berpenampilan rapi & menarik

@ Berpengalaman 1 tahun dibidang terkait
@ Mampu bekerja sama dalam team

Detail Informasi tentang pekerjaan dan gaqjji

akan disampaikan saat wawancara

GETITON roe Lamar melalui aplikasi KitaLulus _ Aplikasi Terbaik
ded BeMA TOE Klik link di bio untuk download! Google Play

",bias
335991100_175765948132500_7670453034964188138_n.jpg,"Lokernas renoarTananianieManer 2023 |

. c |
Lowongan Kerja KAI Wisata
Guest Relation Officer
Kualifikasi :
es aan « | ry

¢ Pria, tinggi badan minimal 160 cm ea:

¢ Wanita, tinggi badan minimal 155 cm okemas

¢ Maksimal usia 30 tahun 7

e Lulusan dari SMK/SMA/D1-S1
Baca Selengkapnya
Info selengkapnya baca di www.lokernas.com

KERNAS Foto : kaiwisata.id

",Non-bias
336006508_743353470508104_3169110829143670597_n.webp,"KUALIFIKAS! PEKERJAAN:
Pendidikan minimal S1 semua Jurusan, diutamakan Pertanian
‘Memiliki pengataman min. 5 tahun dibidang terkait
‘Menguasai standar sistem Agronomi (Hortikultura)
‘Memiliki kemampuan: analisa, perencanaan, komunikasi yang baik
‘Mampu mengkordinir team operasional dengan baik dan terstruktur
‘Memiliki integritas, motivasi kerja dan tanggung jawab yang tinggi

pee vem ©owonganperta

Menganalisa proses pengembangan lahan produksi

Menganalisa proses pengajuan dan aktualisasi penggunaan anggaran Operasional
Monitoring proses produksi untuk menghasilkan produk dengan mutu terbaik
Monitoring seluruh proses operasional produksi dan dokumentasi administrasi
Menganalisa dan monitoring terhadap pengajuan dan penggunaan material
Menganalisa efektivitas pekerja sesuai standar yang telah dibentuk dan disetujui
Membuat laporan terkait seluruh analisa dan monitoring

ian)

",bias
335625638_1457436548121568_1641737031980443308_n.webp,"pekanbaru Okurniapku.pku 4 kpmpbri@gm
",Non-bias
335816772_1209607889930031_1982593412704232262_n.jpg,"DmAzA oOo rr

£2/£0/ST

& prion BIGO LIVE

APAKAH

RAMU

YANG KAMI CARI??

LOWONGAN KERJA
UNTUK PENGHASILAN

; a 1.5JT-10 JT/BULAN
. a Syarat:

© Pria/ Wanita min umur 17 tahun.

° Berpenampilan menarik.

* Hobi ngobrol dan komunikatif.

* Suka berkonten di social media.

* Plus point tambahan jika suka nyanyi,
nari, challenge, uji nyali.

CONTACT PERSON

0822 4740 5421 Alvin

>>>

",Non-bias
335596434_240712228389454_569362053805628849_n (1).jpg,"1. Staff Human Resources
2. Finance Staff

3. Supervisor

4. Content Creator

Kualifikasi Umum

* Pendidikan min. S1

* Fresh Graduate dipersilahkan melamar
* Memiliki komunikasi yang baik

+ Jujur, teliti dalam melakukan pekerjaan
* Sehat jasmani dan rohani

mendaftarkerja.com
",bias
334865521_1224560458177972_4977881187712098338_n.jpg,"Armor Kopi

WikelaZ

‘ ‘ .
Lokasi: Kelurahan Dago, Jawa Barat

TUGAS:

¢ Berpenampilan rapi, menarik, sopan, dan wangi
ketika bertugas

¢ Bersikap profesional dan ramah

¢ Menyambut tamu di pintu masuk atau dari meja kasir

¢ Mengarahkan pengunjung yang hadir ke meja yang
kosong
Memberikan daftar menu makanan dan minuman

",bias
335527420_3454034728215280_3671801185208958752_n.jpg,"é

seid
‘2 Lowongan Kerja Klinik Daya Medika ih
Jakarta Barat
- Perawat ?
- Perawat Gigi
- Bidan
- Marketing

Cek persyaratan dan cara melamar di www.lokerkesehatan.id

+) Hanya lowongan valid dan terbaru yang akan dibagiken di sini

",Non-bias
334854997_6549417888402368_765659871056278505_n (1).jpg,"Hb ESEHATANID

(‘i Tn =
>) |

| Lowongan Kerja RS Budiasih aN
Banten

- Perawat

- Terapi Okupasi & Terapi Wicara
- Radiografer

- Asisten Apoteker

- Kasir

Cek persyaratan dan cara Inge net di www.lokerkesehatan.id
valid dan terbaru yang akan dibagikan di

4) Hanya’
",Non-bias
335712385_593288409404196_298602672583609357_n.jpg,"'LOKER
te KESEHATARED

Lowongan Kerja PT. Administrasi
Medika (Telkom Group)

Medical Advisor
- Lokasi Kerja: Solo
- Pendidikan Profesi Kedokteran

Cek persyaratan dan cara melamar di www.lokerkesehatan.id

+) Hanya lowongan valid dan terbaru yang akan dibagiken di sini

HO4V Bd & @lokerkesehatandotid
",Non-bias
333612353_1346457266153071_3332358154719015649_n.jpg,"ACC is
HIRING!

",Non-bias
335710906_1274327133119239_8972141614548841491_n.webp,"Vea ‘a O0kz0

LOWONGAN

PEKERJAAN

1 PT. Akasia Code Digital
a) PT Transtama Antar Buana
S
4) PT Mega Central Finance

5 Hallmar Business School

& PT Azbil Berca Indonesia
7 PT Swakarya Insan Mandiri
) Radian Edu Solution

/Q https://dpkka.unair.ac.id x | _

= + Qistecnras Qvaer $+ ©

eee cee
rN OO cpkka_unair © GD © vrckaunaie Eadmine@dpkkaunair.acid EP dpkkaunairaciad a>

",Non-bias
334662070_652270786909107_4728136798215696102_n.webp,"SERVICE KITCHEN

1. SPV Area 4. HRD 6. Junior Cook
2.SPV Outlet 5. Design Grafis 7. Cook Helper
3. Cashier pee age :

%y é zy RAP ereg
a. Pria dan wanita, sehat jasm ‘tohani usia max 40 tahun.
b. Pendidikan SMK Perhotelan & Tata Boga / SMA/SMK sederajat
c. Pengalaman kerja di resto. 1 Itahun (posisi 1 s/d 7)
d. Paham sistem POS, transaksi DC pede platform online, contoh :
Grabfood (posisi 3)
e. Pengalaman kerja di resto Fanaa [Chinese/lapan (posisi 6 & 7)
f. Pengalaman kerja sebagai HRD min.1 tahun (posisi 4)
g. Pengalaman kerja sebagai design grafis min. 1 tahun (posisi 5)
h. Jujur, Pekerja keras, Mau mempelajari hal baru, gesit, dan cekatan.
i. Sudah vaksin Covid-19 dan siap bekerja segera.

Segera kirim CV terbaru Anda ke:

(© 082333643429 ( WA Only )

Subject WA untuk posisi

LOKER_KOTASURABAYA

",bias
335432410_5897812717003397_5179039946028357155_n.jpg,"* 13x Goji

NN

We are hiring !!!
g DESAIN
GRAFIS/ILUSTRATOR

FASILITAS
* Makan Siang
* Kenaikan Goji Berdasarkan Kinerja

Kirim Lamaran via email ke:

dengan subjek :
",bias
334996453_515892507383069_3767517736854627993_n (1).jpg,"a

eA

MSWE ARE
Ie
IDES ING:

Persyaratan :

¢ Pria/Wanita

¢ Usia minimal 22 tahun

¢ Domisili Malang / Yogyakarta

¢ Memiliki alat make up /
kamera / tripod (diutamakan)

¢ Memiliki kendaraan pribadi

Kirim Berkas
© https://bit.ly/PendaftaranFreelanceMemorized

{o) @memorized.idn memorized.id@gmail.com
",Non-bias
335506853_1409867196431216_6409076954336019381_n.jpg,"Lowongan Kerja
PT Sugar Group Companies On
$1 Staff & D3/D4 Technical Staff Conpeniet

(Terbuka untuk fresh graduate)
« Administration
¢ Divisi Environment Team
¢ Factory/Pabrik
¢ Finance/Accounting
¢ Plantation
« Warehouse & Inventory
« Workshop

+ Deadline: 31 Maret 2023

=<

Foto : sugargroupcareers.com
",Non-bias
335674155_1341433849733187_6834121839233160316_n.webp,"walking
drums

Hiring =

Cafe & Restoran yang berlokasi di Anco! Jakarta Utara

mengundang para profesional untuk bergabung mengisi

Posisi :

1.Cook (Indo / Western)

2.Cook Butcher /7.Waiter

3.Cook Helper 8.Administrasi Gudang
4.Steward 9.Leader Cleaning Service
5.Barista 10.Cleaning Service
6.Kasir 11.St Reservasi

7.Waiter 12.St Mekanikal Elektrikal
Persyaratan

- Usia Max 35 thn

- Berpengalaman di posisi yg sama diutamakan
- Domisili di sekitar Ancol Diutamakan

- Bersedia bekerja Shift.

Bagi yang Berminat, silakan langsung submit berkas

lamaran kamu ke :

Email : rekrutmenssr@gmail.com
whastapp : 0896-6819-6430 (file PDF)
* Subject : Posisi - Nama,

Contoh (Cook- budi)

Email : rekrutmenssr@gmail.com

Batas Akhir lamaran 31 Maret 2023
",bias
335632342_867667284331042_8758242776190765607_n.jpg,"|. Ul
BAKSO MAS Kum

LOKER

UNTUK COUNTER DI BANDUNG-
MEKARWANGI

Dibutuhkan pegawai BAKSO pria/wanita untuk:
- Pembuatan bakso manual
- Jual Bakso di Kios

Syarat:

- Usia 20-30 thn

- Rajin, gesit dan terbiasa jualan
~ Bisa naik motor

Fasilitas:
- Tempat tinggal disediakan

KONTAK SAYA:
YOSUA
08112222579
",bias
333599981_732175991944846_5206062647512438690_n (63).webp,"WE ARE |.”
HIRING & ; 9 ©

> Design Grafis

Memiliki kreatifitas tinggi

Menguasai program 2D (photoshop, corel, autocad dll)
Menguasai program 3D (sketchup, 3dsmax dll)
Menguasai pembuatan website dan video editing
Mampu bekerja sendiri & dalam tim

»> Finance
> Accounting » Supervisor Sales
}» Certified Welder > Sales Outlet

4 Send your complete resume
alumagaproject@gmail.com
CP : 08886470332
",bias
335576118_128005470052010_4413877218544997783_n.jpg,"PureDigital.id/viral

ari ?

K SEMUA ORANG

",Non-bias
335585438_885855785812659_4668334685113335057_n.webp,"PT Gema Kreasi Perdana
(Harita Group)

OF 40]
Boe Informasi Pendaftaran:
he Ee

cakerja.com fin,

",Non-bias
335755242_1248204159114519_2188320504721569916_n.webp,"@bukajobs J bukaJOBS.com

LOWONGAN MINISO INDONESIA

Sebagai : Persyaratan Umum :

Maksimal usia 25 tahun

* Minimal pendidikan SMA/SMK
« Berpenampilan rapih

- Daily Worker

Sehat jasmani dan rohani serta
memiliki SKCK aktif
« Memiliki sertifikat vaksin 3

Bersedia bekerja dibawah
tekanan dengan sistem shift
- Dil

Info Loker Selengkapnya : www.bukajobs.com
",bias
333543477_874257493659158_259298860777785164_n (1).jpg,"“<MIPCON €3.O anpcon

LOWONGAN KERJA

Kami PT. Mipcon Konsultan Utama yang bergerak dibidang jasa konstruksi/
konsultan industrial plant (oil and gas, petrochemical,chemical, agroindustri,
powerplant) yang saat ini berkembang pesat membutuhkan segera tenaga
profesional yang memiliki inovasi dan semangat yang tinggi dalam bekerja
untuk posisi :

* Lulusan $1 sarjanateknik

* Diutamakan yanf mempunyai pengalaman sebagai PM di proyek
EPC pembangunan fasilitas minyak atau gas atau petrochemical
minimum di 2 proyek EPC atau 7 tahun.

* Memahami Project Management proses dan Proses bisnis EPCC

* Diutamakan yang sudah memiliki serfifikat keahlian project
manager (PMP) atau sejenisnya.

Lokasi : Sei Mangkei, Sumatera
Utara

",bias
336000263_700401715099939_3556349095606724651_n (1).webp,"TOKO EMAS

“BERPENGALAMAN & TEPERCAYA”

LOWONGAIN
PRAMUNIAGA

Y\
Jadilah Bagian Dari Tim Kami

k.
», 7. VLOKASI KERJA:

~ -Jombang

- Mojoagung,

- Sumobito

- Mojokerto

Kirim CV ke : gadjahhrd@gmail.com
SYARAT:

Laki-Laki/ Wanita | Pendidikan Minimal SMAISMK Sederajat

Lulusan 2021-2023 | Sehat Jasmani & Rohani | Penampilan Menarik

Mampu Mengoperasikan Komputer | Ceria, Energik & Antusias
",bias
334847736_785740812414260_798199663284199121_n (1).webp,"91 DaSar, GF Unit 5
Kota Padang —

",Non-bias
335555575_530208209227341_5417166608222795194_n.webp,"@bukajobs J bukaJOBS.com

Abtokkandeltapack

PT HOKKAN DELTAPACK INDUSTRI

Sebagai: Persyaratan Umum :
- Staff Gudang ¢ Pend. min. SMA / SEDERAJAT

¢ Memiliki kemampuan
koordinasi dan negosiasi,
kepribadian jujur, komunikasi
dan analisa yang baik, disiplin,
pekerja keras, teliti,

¢ Sudah vaksinasi covid-19.

« Penempatan Cileungsi - Jawa
Barat

Info Loker Selengkapnya : www.bukajobs.com
",bias
335623871_895664365008400_9193692592621640311_n.jpg,"HUMAN RESOURCE DEVELOPMENT (HRD)

- Pria / Wanita

- Pendidikan S1 Hukum / Psikologi

- Pengalaman Min 2 Tahun diposisi yang
sama

- Memahami proses BPJS Kesehatan dan
BPJS Ketenagakerjaan

- Menguasai Undang - Undang dan Peraturan

- Menguasai Proses Recruitment, Training,

Payroll dan Kompensasi
- Domisili Palembang
Kirim CV beserta Dokumen Pendukungke 333533
e@eceoe
The Basilica Business Park R9, Jalan Brigjend Hasan *Berkas diterima paling lambat 20 Maret 2023 sertakan
Kasim, Palembang, Sumatera Selatan 30114 CV serta Dokumen pendukung lainnya

fatal = Slide For More
¥ <£@ oS CKamilenial © Powered by Konakami Digital Indonesia
",bias
